"state_name","latitude","longitude","AQI"
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,32
"California",36.1744975804598,-119.657583293103,36
"California",36.1744975804598,-119.657583293103,94
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,197
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,173
"California",36.1744975804598,-119.657583293103,119
"California",36.1744975804598,-119.657583293103,23
"California",36.1744975804598,-119.657583293103,64
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,187
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,41
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,31
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,794
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,17
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,54
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,34
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,55
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,43
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,73
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,32
"California",36.1744975804598,-119.657583293103,21
"California",36.1744975804598,-119.657583293103,28
"California",36.1744975804598,-119.657583293103,29
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,78
"California",36.1744975804598,-119.657583293103,98
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,56
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,38
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,40
"California",36.1744975804598,-119.657583293103,48
"California",36.1744975804598,-119.657583293103,43
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,24
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,31
"California",36.1744975804598,-119.657583293103,47
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,109
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,50
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,59
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,115
"California",36.1744975804598,-119.657583293103,31
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,21
"California",36.1744975804598,-119.657583293103,125
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,35
"California",36.1744975804598,-119.657583293103,63
"California",36.1744975804598,-119.657583293103,118
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,17
"California",36.1744975804598,-119.657583293103,41
"California",36.1744975804598,-119.657583293103,41
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,34
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,17
"California",36.1744975804598,-119.657583293103,67
"California",36.1744975804598,-119.657583293103,56
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,273
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,72
"California",36.1744975804598,-119.657583293103,100
"California",36.1744975804598,-119.657583293103,37
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,71
"California",36.1744975804598,-119.657583293103,54
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,127
"California",36.1744975804598,-119.657583293103,53
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,21
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,21
"California",36.1744975804598,-119.657583293103,503
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,94
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,36
"California",36.1744975804598,-119.657583293103,48
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,112
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,81
"California",36.1744975804598,-119.657583293103,108
"California",36.1744975804598,-119.657583293103,98
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,47
"California",36.1744975804598,-119.657583293103,44
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,122
"California",36.1744975804598,-119.657583293103,42
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,24
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,68
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,28
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,41
"California",36.1744975804598,-119.657583293103,45
"California",36.1744975804598,-119.657583293103,38
"California",36.1744975804598,-119.657583293103,23
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,35
"California",36.1744975804598,-119.657583293103,51
"California",36.1744975804598,-119.657583293103,91
"California",36.1744975804598,-119.657583293103,36
"California",36.1744975804598,-119.657583293103,40
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,423
"California",36.1744975804598,-119.657583293103,53
"California",36.1744975804598,-119.657583293103,84
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,32
"California",36.1744975804598,-119.657583293103,83
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,23
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,32
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,58
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,74
"California",36.1744975804598,-119.657583293103,24
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,21
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,35
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,56
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,38
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,42
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,46
"California",36.1744975804598,-119.657583293103,115
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,35
"California",36.1744975804598,-119.657583293103,66
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,56
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,39
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,34
"California",36.1744975804598,-119.657583293103,163
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,84
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,64
"California",36.1744975804598,-119.657583293103,49
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,35
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,35
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,73
"California",36.1744975804598,-119.657583293103,30
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,66
"California",36.1744975804598,-119.657583293103,102
"California",36.1744975804598,-119.657583293103,61
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,52
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,58
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,116
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,95
"California",36.1744975804598,-119.657583293103,60
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,63
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,349
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,65
"California",36.1744975804598,-119.657583293103,53
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,127
"California",36.1744975804598,-119.657583293103,28
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,48
"California",36.1744975804598,-119.657583293103,30
"California",36.1744975804598,-119.657583293103,17
"California",36.1744975804598,-119.657583293103,67
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,23
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,31
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,48
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,24
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,119
"California",36.1744975804598,-119.657583293103,92
"California",36.1744975804598,-119.657583293103,96
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,146
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,21
"California",36.1744975804598,-119.657583293103,155
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,52
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,35
"California",36.1744975804598,-119.657583293103,75
"California",36.1744975804598,-119.657583293103,280
"California",36.1744975804598,-119.657583293103,32
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,70
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,64
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,31
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,124
"California",36.1744975804598,-119.657583293103,126
"California",36.1744975804598,-119.657583293103,31
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,137
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,134
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,107
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,117
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,39
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,95
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,49
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,31
"California",36.1744975804598,-119.657583293103,192
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,174
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,112
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,126
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,44
"California",36.1744975804598,-119.657583293103,160
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,31
"California",36.1744975804598,-119.657583293103,73
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,52
"California",36.1744975804598,-119.657583293103,17
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,56
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,17
"California",36.1744975804598,-119.657583293103,17
"California",36.1744975804598,-119.657583293103,52
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,33
"California",36.1744975804598,-119.657583293103,36
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,146
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,111
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,35
"California",36.1744975804598,-119.657583293103,52
"California",36.1744975804598,-119.657583293103,43
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,155
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,66
"California",36.1744975804598,-119.657583293103,36
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,27
"California",36.1744975804598,-119.657583293103,53
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,95
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,95
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,128
"California",36.1744975804598,-119.657583293103,53
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,324
"California",36.1744975804598,-119.657583293103,73
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,42
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,408
"California",36.1744975804598,-119.657583293103,58
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,56
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,40
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,15
"California",36.1744975804598,-119.657583293103,29
"California",36.1744975804598,-119.657583293103,176
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,72
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,28
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,57
"California",36.1744975804598,-119.657583293103,77
"California",36.1744975804598,-119.657583293103,58
"California",36.1744975804598,-119.657583293103,23
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,22
"California",36.1744975804598,-119.657583293103,43
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,41
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,76
"California",36.1744975804598,-119.657583293103,46
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,105
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,26
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,48
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,14
"California",36.1744975804598,-119.657583293103,144
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,24
"California",36.1744975804598,-119.657583293103,125
"California",36.1744975804598,-119.657583293103,172
"California",36.1744975804598,-119.657583293103,140
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,121
"California",36.1744975804598,-119.657583293103,39
"California",36.1744975804598,-119.657583293103,38
"California",36.1744975804598,-119.657583293103,12
"California",36.1744975804598,-119.657583293103,117
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,68
"California",36.1744975804598,-119.657583293103,160
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,205
"California",36.1744975804598,-119.657583293103,128
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,91
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,62
"California",36.1744975804598,-119.657583293103,32
"California",36.1744975804598,-119.657583293103,38
"California",36.1744975804598,-119.657583293103,155
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,36
"California",36.1744975804598,-119.657583293103,9
"California",36.1744975804598,-119.657583293103,16
"California",36.1744975804598,-119.657583293103,11
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,143
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,39
"California",36.1744975804598,-119.657583293103,34
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,97
"California",36.1744975804598,-119.657583293103,44
"California",36.1744975804598,-119.657583293103,28
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,25
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,24
"California",36.1744975804598,-119.657583293103,21
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,47
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,42
"California",36.1744975804598,-119.657583293103,91
"California",36.1744975804598,-119.657583293103,20
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,263
"California",36.1744975804598,-119.657583293103,6
"California",36.1744975804598,-119.657583293103,89
"California",36.1744975804598,-119.657583293103,137
"California",36.1744975804598,-119.657583293103,21
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,139
"California",36.1744975804598,-119.657583293103,17
"California",36.1744975804598,-119.657583293103,4
"California",36.1744975804598,-119.657583293103,2
"California",36.1744975804598,-119.657583293103,245
"California",36.1744975804598,-119.657583293103,170
"California",36.1744975804598,-119.657583293103,13
"California",36.1744975804598,-119.657583293103,61
"California",36.1744975804598,-119.657583293103,81
"California",36.1744975804598,-119.657583293103,92
"California",36.1744975804598,-119.657583293103,7
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,18
"California",36.1744975804598,-119.657583293103,39
"California",36.1744975804598,-119.657583293103,29
"California",36.1744975804598,-119.657583293103,8
"California",36.1744975804598,-119.657583293103,5
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,1
"California",36.1744975804598,-119.657583293103,3
"California",36.1744975804598,-119.657583293103,10
"California",36.1744975804598,-119.657583293103,43
"California",36.1744975804598,-119.657583293103,19
"California",36.1744975804598,-119.657583293103,20
